评论,id
第一次来这家医院，医院很大，环境很好，人超级多，建议不想等的话提前预约，小姐姐们很热情服务，操作时很细心，下次继续来,2970770829
体验前变美诉求矫正牙齿最重要的还是能让自己的牙齿变得更加整齐，这是我开始的诉求，顺便修饰一下我的下颌线项目体验过程整个过程还是很顺利的，没有感觉到不舒服的地方，医师也特别的专业，拍了牙片更加认识到自己牙齿的情况医生根据我牙齿的情况制定相应的牙槽。体验后效果牙齿慢慢的矫正，变得更加整齐，笑起来比之前好看多了，突然自信了不少，下颌线变得更加的顺畅自然。恢复期感牙齿整齐很多，笑起来很自然医生服务医生很专业，技术高非常放心,2270647072
很好然后出了地铁就是医院了然后这里的工作人员的服务态度也非常的棒整个过程也很快推荐大家过来这边体验一下,1773529599
脱毛感受非常好医生态度热情非常亲切让人很放松不会紧张操作技术很好脱了三次明显感觉不怎么长了而且很容易就掉了体验感非常好。前台小姐姐漂亮热情服务态度特别好。陈子阳客服最好了态度好又热情有什么事情找他就行了非常完美,395462581
项目体验过程第一次来这里，人很多但是很有序，等了一小会。没有过度营销，工作人员有耐心，态度好，还送了我一盒面膜,168360639
体验后效果医生操作很不错的，也很耐心打了三次，效果很明显，现在打算长期做,3416129886
有整形效果无整形痕迹的高超技术，这样自己变得更精致了，却也让人看不出很自私，让喜欢自己的人更加喜欢。手术前的三遍全面部消毒都是一项要求。护士严格遵守的规巨，严格的消毒方式，以确保完全无菌的手术操作环境，确保求美者的安全的安全，塑美是第一要素。手术过程中的一针一线都是轻柔快速而且精准的恰到好处，一气呵成，完美的手术过程让人敬佩。术后即刻效果明显，嘴角的赘肉已经被提升，超级开心,2875003976
环境刚来这里的时候环境特别的好大姐姐嗯很好很仔细的帮你处理一些痘痘上的脓包的他很小心刷酸非常棒,1773529599
服务流程好，不错的体验，期待效果，还特别交代注意事项,580638874
之前都是做光子嫩肤，第一次做微针，感觉很好。医师小姐姐很温柔。医院环境很好。交通十分便利。推荐。,0
体验前变美诉求脱小腿毛发毛项目体验过程之前会担心痛不好做，结果今天做了非常舒服，一点也不痛，体验感很好今天是袁主管帮我做的，做完后会跟我讲注意事项和下次的复诊时间体验后效果现在还看不出来效果，刚做完提干净的，因为先会刮完,178657468
以前在别的地方脱过两次效果没有而且还挺疼的这次的后续医生有在说明并且告知注意事项在脱毛的时候也会不会疼热热的还挺舒服期待过段时间的效果,0
极差，搞了跟没搞一样，敷衍的很,1827644711
医院总体正规，预约好时间，怕到这排队浪费时间。设备很干净，消毒杀菌很到位护士很贴心，医生很耐心，很温柔，一直告诉你放松，别紧张。总体体验很不错，以后就一直去他家洁牙了，价格便宜。这么便宜的价格总体的体验还挺超出预料的，好评。,1367284214
挺好的医生很专业很贴心，环境很不错，性价比高，期待效果,119040699
服务态度好，地理位置优越，有机会下次再来,580638874
第二次来富华医院了，体验超级的棒，然后在美团上买的光子嫩肤，价格十分的实惠，做完光子嫩肤后还有一片面膜给你使用种子体验就是超级的棒了，希望自己的皮肤亮亮的，下面过半个月后我会再来打水光针，希望以后有更多优惠吧,0
这里环境很好，干净，敞亮，护士和医生都很有亲和力,124997795
好的哈非常好的医院，热情友好，沙发特别软哈哈哈，下次还来哈,1891680798
不知道是商家玩文字游戏，还是文案组的人粗心了，产品详情页面不准确，误导客户，然后到店才发现不对，就这点来说，体验不好。,2554569280
环境挺好的，小姐姐们态度也好好，挺干净的，整体还是很舒服的，来过几次体验了，美团有时活动力度挺优惠的，,1915460883
经常来这家医院，医院很大，环境很好，顾客量很多，建议提前预约做治疗，这样不需要等很久，医生和护士服务很好，全程细心帮我解答，真的很好,5128231
下午来脱毛的人比较少，公众号预约挂号不用等很久。进去房间会先把maomao刮掉，涂一层凝胶，到现在都不会痛。然后就开始用仪器，仪器很光滑，一开始也不痛，到后面会有一点刺痛感不过完全可以忍的，过了之后就好了，医生会跟你聊聊天分散注意力。总体感受很不错，没有我想象的那么痛，想要脱毛的完全可以忍跟打耳洞一样，服务态度也很好，可以试试,0
每次来排队至少2小时以上，等到你怀疑人生前台接待和服务态度很一般，没耐心。这医院需要管理优化。反正我下次是不会来了,0
护士贴心，医生负责细心，环境温馨，注射后几乎看不到针眼,0
跟胶原微针一起买的，最近皮肤挺敏感的想着做舒敏改善一下，做的时候挺舒服的，跟我之前做的一样，小姐姐很细心很温柔，挺好的,48355714
服務態度很好，各項注意事項講的非常清楚。沒什麼疼痛感。做完感覺非常好。還會再來,48091285
已经去过三次了，还可以,642914622
第二次来脱毛了，体验很不错，医生很温柔很耐心很细致，会一直关心疼不疼，会叮嘱多久之后做下一次，什么时候做效果会更好等等，很不错,225711501
对比很多家最后决定选择富华，预约后还有专人打电话提醒时间面诊后还有医生带着带上楼紫色衣服的小姐姐还一对一服务态度很好整体体验感很好项目体验过程小姐姐有很贴心的讲解对应的项目，感觉很好,110631192
服务态度很好，下次还会过来,634295650
今天体验的是果酸和腋下脱毛，全程安排都挺快的，今天是周末大厅都坐满了人，听说大部分都是等脱毛的，脱毛没有我想象的那么痛，医生也很细心，主要腋下操作时间不用很久，今天是脱毛主管帮我做的治疗，交代了注意事项，还有下班复诊时间，挺细心的好评,1073167297
一开始感觉可能会很痛，不过过程中并不是很难受，过程很快，医生也非常亲和，会嘱咐注意事项，看后面效果啦,1131390828
性价比非常高哈哈体验感也是verygood整个流程下来感觉很专业，预约过程非常顺畅，会记录护理的信息。环境也是棒棒哒，让人很放心。脱毛用品一次性的，干净卫生，医师专业，推荐哟，这个价格有这样的服务棒棒哒,97570095
效果不好，这玩意越做到后面脸色越差，不知道哪里出了问题,0
位置特别方便，下地铁站从D1口出，非常简单就可以找到。小姐姐人很温柔，耐心提建议，对项目进行介绍，非常nice，环境干净整洁。,0
体验前变美诉求清洗牙齿项目体验过程服务到位，亲切自然，给予了非常实际的建议，洗牙过程细致，包括洗牙前告知，洗牙后提示。过程体验也非常好体验后效果清洗非常干净,0
太离谱了吧，一开始周年庆说优惠，八百多三次光子，现在四百多三次光子，同样的套餐。,1135091905
从门口进去服务态度就很差，凶巴巴，问话，爱答不理的，面诊的人，不给你提问题的机会，反正不舒服,0
排隊等候超久整容醫院的前台态度像刚失恋一样,0
打的是乔雅登下巴是比较影响我们脸型的地方她的下巴短后缩嘴凸就会显得脸肉肉的打完之后超级自然整个脸的比例也更协调了视觉上脸小了一大圈好看了不止一点点该选择了把唇珠嘴角打出来，大家康康对比是不是好看挺多的姐妹的医森从业18年，审美在线，属于自然和网红风都能驾驭的类型，改善的只有细微的几毫米，却能达到四两拨千斤的锦上添花效果,2672084818
第一次来体验的腋下和前臂，觉得效果不错今天又过来做小腿了袁主管建议我做疗程更划算，治疗过程中很舒适，治疗医生也很细心，治疗完会跟我们交代注意事项还有下次什么时候开做下一次，整体都挺满意的好评,397415970
下地铁就是富华医院，。很方便，环境好，服务态度也很好,1113390157
第一次尝试光子水光组合，痛，但是可以忍受哈，小姐姐都很温柔，周末大早上跑过来不用排队，2个小时结束所有项目,0
第一次来，环境还不错服务也挺周到的。体验过程也很好下周还来做水光,2299612546
医院很好找，交通很方便，姐姐们也都很温柔很好沟通，然后都会满足我的需求哈哈哈哈哈哈哈哈很满意的体验哈哈哈哈哈,2560479543
130点了三颗痣，没什么效果，昨天在美团问，我上个月点的痣，没什么效果，可以来复诊吗客服说可以，明天直接去复诊就好了，今天跑来复诊前台告知说满三个月才能复诊哦，现在没人敢给你做。好家伙，不能复诊早说啊，白跑一趟，时间和金钱不是算你的，你就乱来是吧效果不好，体验也极差，不会再来了,0
效果不好，就一次打效果好点，后面脸越来越黑,0
来做过几次了，每次服务都不错啊,0
本来就属于比较纤细的身材，本来走在街上平淡无奇的，但是现在穿着一个小吊带背心，胸部那团亮晶晶的东西让你无法直视这家口碑确实很不错的这家真的很专业医生面诊就给了我设计方案。手术过程很顺利，现在恢复期也过了，没有任何不适。现在很自信特别感恩,3032698632
我的下巴有一点点后缩，自己在意了很久，今天决定下定决心来做一下小小的改变，在附近看了很多家，对比了很多案例，觉得这家做的挺好的，就咨询了医生，医生很耐心的回答了我各种问题，建议做玻尿酸垫下巴的项目，用的是艾莉薇玻尿酸，弹性更好，而且更持久，现在已经恢复的很自然，给医生点赞,495353277
现场环境较好，做项目的医生很温柔，服务较好，体验感极佳,917233372
环境很好，做完之后皮肤有明显改善，强烈推荐,0
这里环境很好，服务也很好哦，特别是这里的小姐姐都好温柔的哦有活动买的很划算，做了以后效果也好,153869453
第二次过来做光子嫩肤啦第一次是朋友推荐了这家医美，报着体验的心理过来。做完效果很好，皮肤亮了，以前的斑变小了。医生和护士小仙女们服务周到，热情。而且不乱推销。特别赞,604963342
没想到那么便宜价格可以团个洗牙，小姐姐很温柔，细心，说了很多护牙知识，一次去做美白,0
很早之前就了解过玻尿酸填充，这次来这里就打算填充一下下巴的。他们家用的瑞蓝填充。牌子真心不错，然后价格也挺公道的，主要他们的医生非常专业，所有操作都是无菌的。他们的地方确实很舒服，环境特别好。玻尿酸填充没有尴尬期，打完就可以走了，第2天还能上班呢。,3268603168
服务特别好，也很专业，环境也特别好，价格不贵，洗牙的小姐姐特别耐心，下次如果要洗牙的话，还是会过来的，也还想推荐身边的家人朋友来,44236124
书真的挺重要的，胸小感觉穿什么都没有那么好看。而且很多时候穿衣服也不怎么丰满吧。闺蜜推荐我过来这家医院做隆胸。感觉这里还是挺靠谱的，医院非常大地方比较舒服。而且碰上618还有活动呢，感觉还是挺划算的。手术过后恢复的也挺快的，现在我整个人都很自信了，拍照也特别好看。,3254254016
体验前变美诉求鼻背高度不自然，鼻头圆钝，翘度不够，表现点不足，鼻基底侧面看还是很凹陷，整个中面部都不立体。现在更成熟了，必须妥妥的妈生款，要求形态自然。体验后效果拥有一个好看的鼻子是什么体验，体验就是拍照再也不用P图啦，随便拍拍就好看。不用美颜相机，甚至不需要高光阴影努力画出高鼻梁,1786407688
地理位置好方便找到服务态度好细致清楚给赞,1216211462
第一次效果好，后面几次就不行了,0
还可以没有推销，环境还可以,1553896369
自己是个塌鼻梁，怎么化妆都感觉不太好看，所以就像隆鼻。有很多其他担心的，不过过来面诊之后医生跟我说了很多，我也放心了。这里的环境确实很不错，而且工作人员的态度都非常好的。手术过程也没什么痛感。重要的是结果做完之后整个人的气质都不一样了，鼻子又自然又好看,899507292
年轻的时候看出来了没有做好现在年纪大了之后就感觉脸颊松弛了。然后看起来就特别显老，我闺蜜在这里做的感觉效果非常好，我也过来了，他们也有搞优惠活动。他们的医生护士都非常专业，我很放心。操作过程没有任何不适，现在做完之后感觉整个人气质好了很多，也特别显年轻。,3208071351
团购了M22和水光针，听说这两个项目保养皮肤11大于2的效果，期待效果，接待的小姐姐还是一如既往的温柔,106667123
我今年刚接触医美第一个项目就是水光针，普通补水真心挺好的，价格实惠效果好,92183551
第二次来了做了两个项目，一个是微针，，，挺不错的，性价比高，第一次做完有效果第二次才来的，这次买了一个套装。这边的环境也不错，医院挺大的。第二个是脱毛，是这边的袁医生做的，感觉人挺不错的，非常温柔的小姐姐还是挺推荐的，后续还会继续来，希望能达到自己想要的效果。,1547194683
体验前变美诉求毛少点看着好看项目体验过程不痛服务特别好喜欢体验后效果确实少很多恢复期感受等待下个月再来,164980558
还不错医生手法熟练我还没反应过来就打完了幸亏之身打过也没什么疑虑效果明显我之前眉头有点皱打完很好,2245784387
医护人员有耐心，专人带我们到诊所，已经来富华很多次了，效果挺好的,390924078
医院环境很好，服务也很好，护士小姐姐也和温柔，很专业,124997795
回头客了，护士姐姐很贴心，喜欢，买的也比较划算,715810413
第一次尝试埋线提升有点小紧张，医生很耐心的给我讲解了原理，然后设计了一个适合我的方案，很快就预约了手术，医生的手法很细腻，在脸上植入一根根线，过程没有什么疼痛感，很快就做完了，现在恢复的很快，感觉脸一下子紧致了很多，非常惊喜,3251263786
现在医美已经很常见了，我就打算过来做埋线提升的，因为我的脸挺大的，而且肉肉脸特别难看，一点都不上镜。过来面诊之后医生给了我很多建议，最后我还是做了提升，我感觉特别满意，现在脸变小了一圈。朋友看到我之后都说我变好看了，但是也不知道我调了哪里，真的非常自然。,330716651
高鼻子确实很不一样。整个人的气质都提升一个档次。我看我闺蜜做的鼻子也是在这里做的非常好看。这里的环境确实非常好，设施都很完善。主要是医生靠谱专业，护士态度也好。手术过程非常顺利，我恢复的也很好，朋友看了我的鼻子都说很自然，看不出来是隆鼻的呢。真不错,50627381
医院在地铁旁边很方便，医院很大很正规，体验感不错,1553896369
项目体验过程还不错体验后效果还可以,207620913
鼻子不好看，直接影响整个五官。自己的鼻梁不是特别高，所以就想隆鼻来改善一下。之前看了很多案例，还是感觉这家比较好。这里的医生挺不错的，都是很专业的。而且他们家的口碑一直都挺好的。说出来我非常满意。朋友们都说我的鼻子很好看。以后化妆也更省事了呢。,3103081530
每次来都觉得很好，服务也很好，医院也很大，真的很放心，也推荐给大家过来体验一下,1781008571
都说好的鼻子都代表着财富，所以我就狠下心来过来做鼻子了。我也做了很多作业，还是感觉这家医院比较靠谱。他们家很多案例我都挺喜欢的，很好看。医生面诊过后也解决了我很多问题。这里环境真的很不错。我鼻子做完之后恢复期也没有太大问题，现在特别自然很好看。,3182519341
喂完奶之后胸下垂的厉害，而且干瘪。之前我在这家医院就做过鼻子，所以这次还是选择这里。唐新辉唐医生是这方面权威专家，交给他我非常放心。手术过程一点痛苦都没有，现在已经在恢复期了，形状我非常喜欢，而且比之前还好看很多,320655159
体验前变美诉求脱小腿毛发项目体验过程很棒，袁主管很热情体验后效果满意恢复期感受现在毛发少了很多，挺棒的,0
地理位置很好找出地铁就到了，医院很大来了直接核销上三楼就可以了。会安排人给你做项目，很快，期待治疗效果,933120638
现在触感越来越自然了哦，刚开始的时候还担心假体的会不自然，现在发现担心有点多余哈，性感这个词终于可以用在我身上了，看以后谁还管我叫飞机场，真的要特别感谢下百达丽的殷初阳医生，特别好沟通哦，定制的尺寸大小都非常合适，真的太喜欢了，庆幸自己选对了医生和医院，,3033138303
体验前变美诉求鼻梁处有点塌，感觉鼻子不是很好看，对于追求完美的我来说决定去医院隆鼻，显得鼻子更好看些，在加上鼻子是财运的象征，高挺的鼻子也象征着财运好。体验后效果好看的鼻型果然可以让颜值增加鼻子恢复好完全稳定了，没有什么不舒服的地方。,309299913
服务态度很好都很温柔医院也很大，很正规，操作也很规范推荐给大家哦,1781008571
不咋滴，体验感一般，注射过程好痛，玻尿酸两个月就没了,223541578
第一次去这个医院感觉服务很不错正规操作前都会给看产品不错下次还会来做了伊肤泉胶原微针感觉毛孔有收缩,91919211
交通方便位置好找，一出地铁就能发现。服务很不错，没有过多推销，服务也挺贴心，体验挺好。,0
第一次做水光针项目，感觉不错，服务很好，价格实惠，下次还会再来，值得推荐,802258137
第一次体验水光针，敷了麻药，一点都不疼，操作小姐姐挺细心温柔的，期待效果,751909296
前臂毛发蛮多的的也很黑，来的比较晚也给我做了，提前预约会减少等待时间，期待后面效果啦,1131390828
价格实惠，体验很棒，环境很好，性价比高，干净整洁对自己的鼻子非常的不满意，想让自己变得更加立体点，然后让自己变得更加的好看，朋友推荐选择了这家店，环境非常的好，装修挺不错的，然后医生介绍的也非常的全面，然后推荐了一个合适的，做完之后效果特别的好，而且恢复的也挺不错的，推荐,2542838364
第一次做脱毛项目，之前还有点担心，但一点也不疼，体验感很好，没有踩雷，下次还会再来的,0
前期去解了一下关于鼻子的项目，是唐新辉医生接待我们做的咨询，感觉非常专业，提的建议都是经过全方面综合推荐的，还在仔细考虑中，后期会确定好再去做啦另外医院的环境我觉得超级棒，细节处理的很好，装饰装璜，还有周围的小物件摆放特别的有趣,302469564
体验价买的，很便宜，服务态度特别好，小姐姐很热情，来过好多次了，很满意,1595868701
不知道怎么回事，长着长着自己的胸部，就一个大一个小，穿内衣很明显就能看出来好苦恼，每次穿紧身的衣服都没有信心。听说富华医疗美容医院技术很好，价格也可以，医生很有技术专业，就过来这边咨询了一番，医生态度特别好，实话实说，已经预约好了，手术时间。,3204615154
双眼皮术后一个月来报道啦。没有疤痕更没有增生，线条非常流畅。可见是对自己的眼睛是多么的满意啊。面诊的时候我说我想做埋线，葛医生也没说什么，就问我想达到什么样子的效果，因为整个眼综合还是有区别的，确认之后，发现埋线也是能达到我的预期效果也就给我设计了，很实在的一位医生，不浮夸。,3190397022
特意选了周一过来，人不是很多。护士很有耐心又细心，全程陪同洗脸敷麻药。期待效果。,0
第一次做光子嫩肤，做的时候有点点光啦，稍等有点痛感，但是都可以接受啦期待效果,751909296
脸上不停的冒痘痘，好烦恼呀，挺长时间的啦，就想来看看，作为女孩子来说，太影响形象了，也影响自己的心情和工作更方面看到附近这家富华还不错，看上去实力雄厚，做了很多完美的案例，就和闺蜜来咨询一下。环境挺好的，工作人员也很热情，一进门就闻到了百合花香，大厅的等候区放了黄色的百合，很靓丽，看到心情瞬间大好。这边有个自助茶水吧，可以自己选择喝什么茶，看到有红枣枸杞什么的，很养生的感觉，还有水果简直太周到了。给我接诊的是石显文医生，看着很踏实稳重的感觉，他看了一下我的状况，询问了一些生活饮食起居方面的情况，然后又给我检测了一下，感觉他很专业，希望痘痘的烦恼快点离我远去吧,158936160
这家挺大的，分为上下两层，装修挺漂亮的，有个旋转楼梯上二楼，看上去很气派。一进门口，就有护士给你量体温，填写一张疫情表，感觉挺放心。招呼周到，服务也很好，工作人员会主动询问你，预约了没有，想做哪方面。。。我想来了解一下去疤的项目，夏天来了，总是不太雅观，有点颯风景，还是要彻底解决问题。面诊的是石医生，说话很温柔，他看了我的皮肤情况，说我这个情况很容易处理，只需要好好的配合，用仪器修复，每月过来几次就好了。不会太麻烦，也完全不会痛，真是太开心了感觉很不错呢用仪器做的，时间久了会有点温热的感觉，但没有痛感，目前才做了一次，感觉还好吧。坚持才能变美丽。,81493206
做完后还是不错的就是需要休息三天,2478628148
小姐姐知道我怕痛，小姐姐好温柔又，我太喜欢了，下次还要来,227345671
我看闺蜜打的玻尿酸挺自然的，我也想过来打，这家医院还是挺靠谱的，比较正规比较大。这里的医生也非常专业。环境真的非常不错。打的过程一点都不痛放心吧。我看他们家打的牌子也挺好的，上网查过了非常安全。没有恢复期，打完就很自然了。,3075299804
从小就是飞机场，上学就总是含胸怕同学笑话。现在自己赚钱了终于决定过来隆胸了。这个医院我已经考察很久了，是专业的医疗美容医院。接待我的唐医生从事这个行业很多年了，沟通的也特别好。做完手术之后我真的自信了很多,468530590
这里的小姐姐都很有礼貌，很温柔，也没有等很久，感觉还是很好的，期待痣可以被点干净,1865074962
水光针给皮肤补充水分，让皮肤富有弹性，一般注射一次就会有明显的效果，促进我们血液的循环和新陈代谢，淡化皱纹的滋生。团购性价比也很高，小姐姐手法针不戳,163462846
富华医院高大上的环境，令我自信都倍增回归技术问题，我咨询过几家店，最后选的这家，是经过朋友推介，和同事亲身体验才定下来项目的整个过程中，干净且卫生，又加上候医生的技术，我的脸部轮廓提升得很好，自然又好看项目过程中没有不良反应，目前恢复得很好价格也不贵，服务又很好，性价比很高，推荐到这里来做,1878889603
今天又过来打瘦脸嗯还是指定的刘英主任还别说真的不会很痛还很专业听了主任的建议我又买了一个下颌缘提升让我们一起期待效果吧强烈推荐也不用等很久可以马上安排,100483842
有效果，但不理想。在别家打过之后是没有皱纹，这边打过之后有改善，但还是有明显的皱纹。客服让来复查。1030到，前台说医生1100上班，等到1140才见到医生。告知先给别人打针了。说有人预约。但是我到的时候是没有看到有患者等待的然后医生说有改善就是呀效果，不可能打完一点皱纹都没有。我说上次打完就一点皱纹没有，她说你年龄也在增长。好吧，我今年这是第二次打，没有第一次打的效果好，是因为我三个多月的年龄增长,0
已经第四次过来项目了，效果每次都很好以后会定期来做医美的人也挺多每次来都要提前预约,488295502
老牌子医院，环境高大上，之前打过除皱针，效果非常不错，这次做胶原蛋白，医生温柔体贴专业，从头给我讲到尾，包括注意事项，事无巨细，很满意。美丽从坚持开始，从来富华开始体验前变美诉求毛孔项目体验过程细心，舒适,317847933
陪朋友一起去的，自己也顺便咨询了一下双眼皮。给我做咨询的医生段春巍感觉是一个非常专业，实战经验很多的一位医生，根据我自身的脸型特点和想法，提了很多建议推荐，觉得后期确定的话，就可以开始做啦另外，医院的名字和环境还真的很匹配呢，装饰的富丽堂皇。,0
发短信让我预约，大老远过来后，工作人员说我次数用完了，而之前脱毛的时候，我还问过工作人员是不是次数快完了，工作人员说一年内6次用完了只要一年内毛还长就还能做，我以为工作人员说错了还跟工作人员确认了不止做6次是吗到现场工作人员却说所有客户都一样，不会单独给我例外我稀罕你这例外没有不限次数，既然这样那就统一一下自己的工作人员，多整理自己的后台信息，次数完了别再发信息过来让我继续消费,0
服务态度好，小姐姐温柔漂亮,3084976627
抱着试试的心态去弄的，弄完没啥感觉，没有好一点呢,1496944737
位置很好找停车也方便，服务态度也不错，护理后很感觉皮肤很舒缓真的有透亮一点,674146552
非常棒的体验，环境很好比较好找，来了也不用排队直接做。不错。很好的体验,2745355682
效果非常好，服务一级棒后续也负责到底,0
效果可以说没效果治疗过程一边扎三下，正常不都是一边几十下也就是白花钱巨坑大家千万不要去,2517983595
医院小姐姐服务很细心贴心，，技术挺好,263224832
体验前变美诉求脱腋毛项目体验过程很不错，项目体验过程很轻松，态度棒棒哒,55654635
第一次做皮肤护理感觉挺好小姐姐很有耐心很温柔做完瞬间觉得脸干净了很多总之这次体验感很不错下次还会还会约朋友一起,1536071540
体验前变美诉求脱毛效果好，就是有点疼服务态度很好很热情,747254034
体验前变美诉求脱小腿毛毛项目体验过程服务不错，体验过程很好体验后效果第一次做，效果还没出来恢复期感受正在恢复阶段，目前很好，没有什么不好的感受,0
刚到医院环境很不错喜欢来到科室这边的护士都会我比较好医生打针也不是很疼下次在叫上朋友一起过来期待这次的效果,206570830
很好的一次体验，之前经朋友介绍，医院环境很大，好像三四层楼，皮肤科在三楼，做了半永久纹眉以及永久脱毛项目，此次做清洁皮肤还免费赠送了补水，感觉棒棒哒,3606227
"医生很好，超级耐心，也非常专业,很好的一次体验，医院环境也好，地铁口，很方便，几年前的档案都还在，大医院值得信赖",3021148778
体验前变美诉求脸上有痘痘项目体验过程感觉很好，不怎么痛体验后效果期待效果,933120638
我的鼻子天生的遗传，爸爸妈妈都没有什么鼻梁，所以我的鼻梁是蹋蹋的，说真的真的不好看，幸好现在的社会美容技术这么好，可以帮人脸部改善不好看的。高级以上技术专业，做隆鼻手术很成功，现在还是恢复期，没有什么不适的感觉。医生和护士的态度都很好，照顾的也很周到,3197783124
第一次来富华做项目今天来打瘦脸针跟前台小姐姐约的是刘英主任前台小姐姐流程很快拍照办档案不用等很久然后就去治疗刘英主任很专业张嘉燕护士小姐姐也很细心的交代了注意事项当面配药验药痛疼也可接受,566757920
体验前变美诉求祛痘印今天上班途中继续打开美团看心水很久的医美项目光子嫩肤都说这个祛痘印收毛孔效果很好，一看价格也很合适，立马下单预约晚上的时间做了。来到医院接待的医生简单做了核销后就带我上三楼找人交接做项目，对接的护士小姐姐超级温柔，我是一个极其怕痛的人，换上祛痘印的玻片后瞬间难忍，姐姐会用一写鼓励性的话语给我打气，转移注意力，非常感谢。做之前我还担心是单模式三两分钟解决，但是没有，悄咪咪换玻片的她并没有特意强调是全模式既是亮点，可以宣传的小姐姐看到我的脸，就说我闭口很多，做光子可能会爆痘，但是目前急于祛痘印的我还是选择了光子上帝保佑别冒痘。从这次消费情况来看，下次希望可以继续选择这位小姐姐做微针,714530570
朋友介绍来咨询面诊双眼皮，鼻子，感觉挺好。顺便团购了小气泡，光子嫩肤，水光针。做完光子嫩肤效果立竿见影，肤色马上提亮了还几个度呢。环境服务都很棒,163462846
很无语，买了一个6次的脱毛，第一次去脱毛很热情，服务态度好，第二次去是工作日没什么人，听说只有我一个脱毛的，还让我在这等了一个多小时，看她们个个都在玩手机，很无语。,0
做了这么多项目，也就脱毛服务比较满意吧不谈效果,39043945
环境很好很舒服地点也好找服务态度非常好,0
环境优美，交通便利，服务热情,0
技师小姐姐超有耐心的,98525346
第一次体验脱毛在美团上选择了有口皆碑的富华，关键是性价比很高，小腿脱了两三次后就不怎么长了，护士小姐姐也会时刻关注你体验感，服务十分到位。,145475065
态度做小气泡的小姐姐服务态度很好效果效果不明显，还是有超多黑头,0
今天来富华医院打瘦脸瘦肩针给我打针的是刘蕾医生体验感很棒小张护士细心的交代注意事项医生护士都很热情也很温柔打针的一点也不痛可以副麻药让我们一起期待效果一起变美环境也很OK强烈推荐,1103384525
差劲，建议换别的机构没服务没效果,0
项目体验过程操作的时候老师很小心，点一点的给我操作，而且老师特别的温柔，我都几乎感受不到痛感，非常舒服的就操作完成了果体验后效果效果真的太棒了，我的眉毛给设计的又自然又真实，非常符合我的审美太棒了太棒了，非常满意,293294996
打了有半个月了，二十二岁现在脸部有点凹陷，打之前问会不会造成影响，说年轻人一般不会这样,1803317846
医院特别好。人比较多，小姐姐服务态度也好，下次还会回头的,255609831
强烈安利给想变美的小姐姐们，给我做微针的是王医生，态度非常友好对客户也非常负责，整个过程差不多4050分钟，其中敷麻药时间较长，因为担心我怕痛所以过程中不断和我聊天，非常不错的一次体验，下次还来,0
周敏技师细心周到有耐心希望有效果,0
蛮保湿的，小姐姐也蛮好，但收缩毛孔的效果差了点。本没有打算买，但去黑头套餐必须和无针水光一起用，不然不给去黑头但，也可以吧。,829643898
身边的好几个朋友都做了双眼皮，看起来精神不少，气质就起来了。我也想做双眼皮，在朋友的推荐下，来找到段医生。段医生的经验丰富，亲和力强，沟通起来顺畅。根据我的眼睛情况，给我制定了一个切开双眼皮方案。手术过程顺利，段医生的技术一流，做出的的效果很好。,303502359
体验后效果小姐姐很贴心告知了注意事项敷了面膜修复喔，棒棒哒,223514784
在变美的路上，又往前走了一步。在富华医美，我是找到了刘英医生，看中的是她经验丰富，技术水平高，服务态度好。根据我的脸形情况，刘医生给我做了一个定制的填充方案，做玻尿酸填充太阳穴。填充用的是艾莉薇玻尿酸，做出来的效果很好，我很满意。,2953292286
五星好评，位置特别好找，离地铁站超近，过来很方便，下班过来还可以预约服务,0
环境挺好的，服务好，准备再回购多几个项目了，前台小姐姐超美的,797822126
第一次做医美，医生推荐从温和的刷酸开始，医院是朋友推荐的，除了等待时间有点久，因为生意太好了哈哈哈哈。护士姐姐们都特别有耐心，特别细心。也不推销其他项目，只推荐适合自己的赞赞赞赞赞赞，推荐你们来。不会偏远，就在地铁口附近很,3250511211
体验前变美诉求将脸部松弛的肉紧致起来，使面部看起来更加吸引人，决定去做个埋线提升，自己也百度查询了解了一下，也就是线雕，是微创手术，而且非常容易恢复项目体验过程因为我是了解过的，到店一气呵成，飞快的做完了，做完感觉有点点疼痛感，但是面部紧肤，和原先区别很大，一眼就能看得出,3210269914
服务很热情效果好医院态度也是超级不错干净卫生不错值得再次回购,687729845
不知道什么时候我的下巴就不见了，所以最近拍照的格外勤奋努力想留住美美的自己鸭，对于一个贫民窟少女来讲，一个下巴并不便宜何况我这人还非得要进口的.虽然朋友打国产的也可以，但我在这点上就是有点崇洋媚外没得搞。,2709451930
环境不错，服务态度也不错。效果不错。,85709151
环境不错，来医院体验光子嫩肤，做完瞬间变白了，开心，还会继续过来,106667123
首次过来，环境不错，一路有小姐姐引领，叮嘱到位，操作顺利，微微疼痛，后续看看效果再来追评耶,717554471
感觉很不错，第一次过来做，虽然有点痛，不过为了收缩毛孔，忍一忍吧,223514784
环境挺好的，客服态度好，价格也优惠，下次就来这家了,797822126
很好，一直在他家做保养项目，蛮好的，美美医生跟小护士甜甜都很贴心很好，效果停好，我常熬夜所以得做些这种保养项目，女孩子得好好对自己。,0
环境很大很好，第一次来这里做微针，小姐姐们都特别热情，非常专业。微针也不是特别痛，很热情。一般一个月做一次，建议疗程,2487561028
